EVID ID,Filename,Date Formatted,Subject,Message ID,Domain,Email Address,File Size (KB),SHA256,SHA512,file_category,Raw URL,storage_path,ID,file_number,Modified (A),Modified (B),Fully detail clean OCR
100017,250420 - Re_ Urgent_ Water Damage on Bedroom Wall (Unit 1803) - CAAV=8vvKRyv_a7aNhbgBu8oykp97_GS0DhmApYWHbfEzLjMtPA@mail.gmail.com.pdf,2025-04-20,Re_ Urgent_ Water Damage on Bedroom Wall (Unit 1803),CAAV=8vvKRyv_a7aNhbgBu8oykp97_GS0DhmApYWHbfEzLjMtPA@mail.gmail.com,mail.gmail.com,CAAV=8vvKRyv_a7aNhbgBu8oykp97_GS0DhmApYWHbfEzLjMtPA@mail.gmail.com,0,6cfb6bf18a11279386c36ab37c9c00781121a0ac3169dcae10c88bded927af0f,06d1abea20ab839244dfbd3a2a98d12199d19647ab6ae4990f68bfb6122053bdb062eecdc3b132b5c7694196223868c679f6d42c4fe50f91e0fce09af818259d,Document,,Root,200017,5017,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250420 - Re_ Urgent_ Water Damage on Bedroom Wall (Unit 1803) - CAAV=8vvKRyv_a7aNhbgBu8oykp97_GS0DhmApYWHbfEzLjMtPA@mail.gmail.com.pdf'; Document date: 2025-04-20; Subject: Re_ Urgent_ Water Damage on Bedroom Wall (Unit 1803); Categorized as: Document; Email Message ID: CAAV=8vvKRyv_a7aNhbgBu8oykp97_GS0DhmApYWHbfEzLjMtPA@mail.gmail.com; Email address: CAAV=8vvKRyv_a7aNhbgBu8oykp97_GS0DhmApYWHbfEzLjMtPA@mail.gmail.com; Email domain: mail.gmail.com; SHA256 hash: 6cfb6bf18a11279386c36ab37c9c00781121a0ac3169dcae10c88bded927af0f; SHA512 hash: 06d1abea20ab839244dfbd3a2a98d12199d19647ab6ae4990f68bfb6122053bdb062eecdc3b132b5c7694196223868c679f6d42c4fe50f91e0fce09af818259d; Storage location: Root; Evidence ID: 100017; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100018,"250423 - Receipt of payment for 1803_243 Franklin St, Melbourne VIC 3000 - xPWIuD6PSe6QEk9BCXegkw@geopod-ismtpd-11.pdf",2025-04-23,"Receipt of payment for 1803_243 Franklin St, Melbourne VIC 3000",xPWIuD6PSe6QEk9BCXegkw@geopod-ismtpd-11,geopod-ismtpd-11,xPWIuD6PSe6QEk9BCXegkw@geopod-ismtpd-11,0,dc4ca202dc338a3b8b1554dea8b55b71235a3d46c8284f28b746c6d1ee0c3472,fb3d0a876556c9c7704bb745cfd40f77054747f5382be2a048f55ae41b553808c8578c2bb197825262b579a1baf2fd8a4b3ca4b3b581e2531cd191acc1420cb7,Receipt,,Root,200018,5018,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250423 - Receipt of payment for 1803_243 Franklin St, Melbourne VIC 3000 - xPWIuD6PSe6QEk9BCXegkw@geopod-ismtpd-11.pdf'; Document date: 2025-04-23; Subject: Receipt of payment for 1803_243 Franklin St, Melbourne VIC 3000; Categorized as: Receipt; Email Message ID: xPWIuD6PSe6QEk9BCXegkw@geopod-ismtpd-11; Email address: xPWIuD6PSe6QEk9BCXegkw@geopod-ismtpd-11; Email domain: geopod-ismtpd-11; SHA256 hash: dc4ca202dc338a3b8b1554dea8b55b71235a3d46c8284f28b746c6d1ee0c3472; SHA512 hash: fb3d0a876556c9c7704bb745cfd40f77054747f5382be2a048f55ae41b553808c8578c2bb197825262b579a1baf2fd8a4b3ca4b3b581e2531cd191acc1420cb7; Storage location: Root; Evidence ID: 100018; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100019,250423 - Second Follow-up_ Urgent Water Damage Escalation  Immediate Action Required (Unit 1803)   - CAAV=8vuh92vNwVdB0eqSAjKbk7cZHscd1fbYYjQwX4j6-2ehWg@mail.gmail.com.pdf,2025-04-23,Second Follow-up_ Urgent Water Damage Escalation  Immediate Action Required (Unit 1803)   - CAAV=8vuh92vNwVdB0eqSAjKbk7cZHscd1fbYYjQwX4j6-2ehWg@mail.gmail.com,,,,0,ddf0de5b7a6604afd2f3292054ab45c801b3da92848a724df14052c98fa1cec4,e4abef170a3f57b747615a2b70f824ef546fb61a471cc940889831acb0b952eeaab2cfa5289826f02527bca81b9e5ff977fe789175569cd33fc2d9741d6787f6,Document,,Root,200019,5019,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250423 - Second Follow-up_ Urgent Water Damage Escalation  Immediate Action Required (Unit 1803)   - CAAV=8vuh92vNwVdB0eqSAjKbk7cZHscd1fbYYjQwX4j6-2ehWg@mail.gmail.com.pdf'; Document date: 2025-04-23; Subject: Second Follow-up_ Urgent Water Damage Escalation  Immediate Action Required (Unit 1803)   - CAAV=8vuh92vNwVdB0eqSAjKbk7cZHscd1fbYYjQwX4j6-2ehWg@mail.gmail.com; Categorized as: Document; SHA256 hash: ddf0de5b7a6604afd2f3292054ab45c801b3da92848a724df14052c98fa1cec4; SHA512 hash: e4abef170a3f57b747615a2b70f824ef546fb61a471cc940889831acb0b952eeaab2cfa5289826f02527bca81b9e5ff977fe789175569cd33fc2d9741d6787f6; Storage location: Root; Evidence ID: 100019; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100020,250423-Receipt # 88184.pdf,2025-04-23,250423-Receipt # 88184,,,,0,1e83517981b3a486920e1dfa5c45654cc0569f5fd093153af6a9f3136fce8200,9937d5ba75d411073a89cdb72e9419eda4bbd16c0495e7466836eb17bdd0579afdb782a9cf0fb713f8ac9a3e91e2d33bd467fbe92834ba1da399e6d1fdb54019,Receipt,,Root,200020,5020,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250423-Receipt # 88184.pdf'; Document date: 2025-04-23; Subject: 250423-Receipt # 88184; Categorized as: Receipt; SHA256 hash: 1e83517981b3a486920e1dfa5c45654cc0569f5fd093153af6a9f3136fce8200; SHA512 hash: 9937d5ba75d411073a89cdb72e9419eda4bbd16c0495e7466836eb17bdd0579afdb782a9cf0fb713f8ac9a3e91e2d33bd467fbe92834ba1da399e6d1fdb54019; Storage location: Root; Evidence ID: 100020; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100021,250424 - Re_ FW_ Second Follow-up_ Urgent Water Damage Escalation  Immediate Action Required (Unit 1803) - XCpNOfqoQRSJkOVp4j_b-Q@geopod-ismtpd-6.pdf,2025-04-24,Re_ FW_ Second Follow-up_ Urgent Water Damage Escalation  Immediate Action Required (Unit 1803) - XCpNOfqoQRSJkOVp4j_b-Q@geopod-ismtpd-6,,,,0,12bbca75117e452973183f22fa414a58a920f981069e93005501573b409afe42,d1582b1365eddf2039a15b1cffbb6006b49dd634bee779cdd3f1b71926a7ce3252452f068dd4d858bd51b9e080c308670c30edc7421f51c292deb633d31eff2c,Document,,Root,200021,5021,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250424 - Re_ FW_ Second Follow-up_ Urgent Water Damage Escalation  Immediate Action Required (Unit 1803) - XCpNOfqoQRSJkOVp4j_b-Q@geopod-ismtpd-6.pdf'; Document date: 2025-04-24; Subject: Re_ FW_ Second Follow-up_ Urgent Water Damage Escalation  Immediate Action Required (Unit 1803) - XCpNOfqoQRSJkOVp4j_b-Q@geopod-ismtpd-6; Categorized as: Document; SHA256 hash: 12bbca75117e452973183f22fa414a58a920f981069e93005501573b409afe42; SHA512 hash: d1582b1365eddf2039a15b1cffbb6006b49dd634bee779cdd3f1b71926a7ce3252452f068dd4d858bd51b9e080c308670c30edc7421f51c292deb633d31eff2c; Storage location: Root; Evidence ID: 100021; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100022,"250424 - Routine inspection scheduled for 1803_243 Franklin St, Melbourne VIC 3000 - 6qnX7yw8R8eWzLZ6mPtgSQ@geopod-ismtpd-16.pdf",2025-04-24,"Routine inspection scheduled for 1803_243 Franklin St, Melbourne VIC 3000",6qnX7yw8R8eWzLZ6mPtgSQ@geopod-ismtpd-16,geopod-ismtpd-16,6qnX7yw8R8eWzLZ6mPtgSQ@geopod-ismtpd-16,0,63d5b4e34d088d64bd700da82923ac15334eca8cb4f84a9fe2795343668cb1f8,acd0708e2aca6dacd909b61acf3d00b003030e61fa2166cef7992261b4cc2051b0fcf4356d08c7aea8c90cd5dcb2b0bd06b9c6ed71624d6a1e06e7ff727f2be0,Document,,Root,200022,5022,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250424 - Routine inspection scheduled for 1803_243 Franklin St, Melbourne VIC 3000 - 6qnX7yw8R8eWzLZ6mPtgSQ@geopod-ismtpd-16.pdf'; Document date: 2025-04-24; Subject: Routine inspection scheduled for 1803_243 Franklin St, Melbourne VIC 3000; Categorized as: Document; Email Message ID: 6qnX7yw8R8eWzLZ6mPtgSQ@geopod-ismtpd-16; Email address: 6qnX7yw8R8eWzLZ6mPtgSQ@geopod-ismtpd-16; Email domain: geopod-ismtpd-16; SHA256 hash: 63d5b4e34d088d64bd700da82923ac15334eca8cb4f84a9fe2795343668cb1f8; SHA512 hash: acd0708e2aca6dacd909b61acf3d00b003030e61fa2166cef7992261b4cc2051b0fcf4356d08c7aea8c90cd5dcb2b0bd06b9c6ed71624d6a1e06e7ff727f2be0; Storage location: Root; Evidence ID: 100022; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100023,250428 - Update on Leak Inspection-1803_243 Franklin - 4QLBUF9uSEmROIykJr1CWA@geopod-ismtpd-canary-0.pdf,2025-04-28,Update on Leak Inspection-1803_243 Franklin,4QLBUF9uSEmROIykJr1CWA@geopod-ismtpd-canary-0,geopod-ismtpd-canary-0,4QLBUF9uSEmROIykJr1CWA@geopod-ismtpd-canary-0,0,9854d75e8b7e9660f852985b3a5136abcb5599d0325b4e21c60f689b7b5145f2,0fc5e440e26b67d8ed34e4dcd4f1a90a248a7139c58c7eda3e133e2855b6fbd59f6b31121ebcba9b9a074dbb9c854ca89094c2131549525da022449b771300ae,Document,,Root,200023,5023,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250428 - Update on Leak Inspection-1803_243 Franklin - 4QLBUF9uSEmROIykJr1CWA@geopod-ismtpd-canary-0.pdf'; Document date: 2025-04-28; Subject: Update on Leak Inspection-1803_243 Franklin; Categorized as: Document; Email Message ID: 4QLBUF9uSEmROIykJr1CWA@geopod-ismtpd-canary-0; Email address: 4QLBUF9uSEmROIykJr1CWA@geopod-ismtpd-canary-0; Email domain: geopod-ismtpd-canary-0; SHA256 hash: 9854d75e8b7e9660f852985b3a5136abcb5599d0325b4e21c60f689b7b5145f2; SHA512 hash: 0fc5e440e26b67d8ed34e4dcd4f1a90a248a7139c58c7eda3e133e2855b6fbd59f6b31121ebcba9b9a074dbb9c854ca89094c2131549525da022449b771300ae; Storage location: Root; Evidence ID: 100023; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100024,250428 - Update on Leak Issue at 1803_ 243 Franklin - 8uZNaRe5QeC5Hhm1EbTIqA@geopod-ismtpd-16.pdf,2025-04-28,Update on Leak Issue at 1803_ 243 Franklin,8uZNaRe5QeC5Hhm1EbTIqA@geopod-ismtpd-16,geopod-ismtpd-16,8uZNaRe5QeC5Hhm1EbTIqA@geopod-ismtpd-16,0,7a55ae95dfce449110a8ff137fa5f8351d46a2ec8f48e4c2ddf5a626b4fb3b6a,1ec4c799efa496021159d4fdd7aff2ce7c3f29b99ff367a88dc13e542175bca01f8a63f76b9ee7584d49b3466e6b71302a2bc14fb4357a855ad6764526e8a35f,Document,,Root,200024,5024,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250428 - Update on Leak Issue at 1803_ 243 Franklin - 8uZNaRe5QeC5Hhm1EbTIqA@geopod-ismtpd-16.pdf'; Document date: 2025-04-28; Subject: Update on Leak Issue at 1803_ 243 Franklin; Categorized as: Document; Email Message ID: 8uZNaRe5QeC5Hhm1EbTIqA@geopod-ismtpd-16; Email address: 8uZNaRe5QeC5Hhm1EbTIqA@geopod-ismtpd-16; Email domain: geopod-ismtpd-16; SHA256 hash: 7a55ae95dfce449110a8ff137fa5f8351d46a2ec8f48e4c2ddf5a626b4fb3b6a; SHA512 hash: 1ec4c799efa496021159d4fdd7aff2ce7c3f29b99ff367a88dc13e542175bca01f8a63f76b9ee7584d49b3466e6b71302a2bc14fb4357a855ad6764526e8a35f; Storage location: Root; Evidence ID: 100024; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100025,"250430 - Routine inspection for 1803_243 Franklin St, Melbourne VIC 3000 - Reminder - 7ImO9OCRSiqbDHredWlFzQ@geopod-ismtpd-11.pdf",2025-04-30,"Routine inspection for 1803_243 Franklin St, Melbourne VIC 3000 - Reminder",7ImO9OCRSiqbDHredWlFzQ@geopod-ismtpd-11,geopod-ismtpd-11,7ImO9OCRSiqbDHredWlFzQ@geopod-ismtpd-11,0,3e301e915a5b26ec665bd8bbd566d86b4ed48647fdea163f4abfd6bc988da2d1,3785e95720fa713e25db8d83495e1879e00cbcf19f2205519fd4208855442f8b354c0c7dc723f6120805c7a042bcea0f59362c2b4c070e68c33f1d3d6f45827d,Document,,Root,200025,5025,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250430 - Routine inspection for 1803_243 Franklin St, Melbourne VIC 3000 - Reminder - 7ImO9OCRSiqbDHredWlFzQ@geopod-ismtpd-11.pdf'; Document date: 2025-04-30; Subject: Routine inspection for 1803_243 Franklin St, Melbourne VIC 3000 - Reminder; Categorized as: Document; Email Message ID: 7ImO9OCRSiqbDHredWlFzQ@geopod-ismtpd-11; Email address: 7ImO9OCRSiqbDHredWlFzQ@geopod-ismtpd-11; Email domain: geopod-ismtpd-11; SHA256 hash: 3e301e915a5b26ec665bd8bbd566d86b4ed48647fdea163f4abfd6bc988da2d1; SHA512 hash: 3785e95720fa713e25db8d83495e1879e00cbcf19f2205519fd4208855442f8b354c0c7dc723f6120805c7a042bcea0f59362c2b4c070e68c33f1d3d6f45827d; Storage location: Root; Evidence ID: 100025; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100026,250501 - Areal monthly after-hours trades list update - gOO3iPI3QmOZtF6kWxNBEA@geopod-ismtpd-3.pdf,2025-05-01,Areal monthly after-hours trades list update,gOO3iPI3QmOZtF6kWxNBEA@geopod-ismtpd-3,geopod-ismtpd-3,gOO3iPI3QmOZtF6kWxNBEA@geopod-ismtpd-3,0,6f9c10d43cfd80e3e6272c8eb4b7034684b20025814cc0a126abab4ea5310fa2,80fe9deffaeb540fe47bfde1fd5b6fdefbf1daf3f593fcbce4db4309cfdfad6cb019604c13bb17803f855de68c83d5db3fa658734737ea6995e34146088e18fe,Document,,Root,200026,5026,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250501 - Areal monthly after-hours trades list update - gOO3iPI3QmOZtF6kWxNBEA@geopod-ismtpd-3.pdf'; Document date: 2025-05-01; Subject: Areal monthly after-hours trades list update; Categorized as: Document; Email Message ID: gOO3iPI3QmOZtF6kWxNBEA@geopod-ismtpd-3; Email address: gOO3iPI3QmOZtF6kWxNBEA@geopod-ismtpd-3; Email domain: geopod-ismtpd-3; SHA256 hash: 6f9c10d43cfd80e3e6272c8eb4b7034684b20025814cc0a126abab4ea5310fa2; SHA512 hash: 80fe9deffaeb540fe47bfde1fd5b6fdefbf1daf3f593fcbce4db4309cfdfad6cb019604c13bb17803f855de68c83d5db3fa658734737ea6995e34146088e18fe; Storage location: Root; Evidence ID: 100026; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100027,250502 - Leaking Repaired Confirmation  - 1803_243 Franklin St - zxGwId9eSLCgK3Xac8v7YA@geopod-ismtpd-11.pdf,2025-05-02,Leaking Repaired Confirmation  - 1803_243 Franklin St,zxGwId9eSLCgK3Xac8v7YA@geopod-ismtpd-11,geopod-ismtpd-11,zxGwId9eSLCgK3Xac8v7YA@geopod-ismtpd-11,0,b56360f4f9728cac8f5a46943a88109b32c13e2d3272ef6ec5e42e8119942044,f0309e96c8d33582ffcd7417c6b5f542e1d684c64dc3dc50cb09c4611a5266ea14cc74ba64d4db320229b3a5780f09ad44320c711a83e263554419a79cbcd438,Maintenance,,Root,200027,5027,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250502 - Leaking Repaired Confirmation  - 1803_243 Franklin St - zxGwId9eSLCgK3Xac8v7YA@geopod-ismtpd-11.pdf'; Document date: 2025-05-02; Subject: Leaking Repaired Confirmation  - 1803_243 Franklin St; Categorized as: Maintenance; Email Message ID: zxGwId9eSLCgK3Xac8v7YA@geopod-ismtpd-11; Email address: zxGwId9eSLCgK3Xac8v7YA@geopod-ismtpd-11; Email domain: geopod-ismtpd-11; SHA256 hash: b56360f4f9728cac8f5a46943a88109b32c13e2d3272ef6ec5e42e8119942044; SHA512 hash: f0309e96c8d33582ffcd7417c6b5f542e1d684c64dc3dc50cb09c4611a5266ea14cc74ba64d4db320229b3a5780f09ad44320c711a83e263554419a79cbcd438; Storage location: Root; Evidence ID: 100027; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100028,250509 - Follow-up on Wall and Carpet Damage  1803_243 Franklin St - CAAV=8vvj9VaF+zYoA9jcvsJX9LMr+w5pTZ9-yZ85H3AXUUkT2A@mail.gmail.com.pdf,2025-05-09,Follow-up on Wall and Carpet Damage  1803_243 Franklin St - CAAV=8vvj9VaF+zYoA9jcvsJX9LMr+w5pTZ9-yZ85H3AXUUkT2A@mail.gmail.com,,,,0,63e27d0d611425d0bd5f49c74ca27a0cee7c611327c29bb876daf38f4e340fce,4d7c21bec0351eab0dbe79a0977f173da27323cc9ce6337afc215f8484a7da29b42abe0b73b63c33ee09f7331a83245b29870f07038a0d4c4e91531496b6820e,Document,,Root,200028,5028,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250509 - Follow-up on Wall and Carpet Damage  1803_243 Franklin St - CAAV=8vvj9VaF+zYoA9jcvsJX9LMr+w5pTZ9-yZ85H3AXUUkT2A@mail.gmail.com.pdf'; Document date: 2025-05-09; Subject: Follow-up on Wall and Carpet Damage  1803_243 Franklin St - CAAV=8vvj9VaF+zYoA9jcvsJX9LMr+w5pTZ9-yZ85H3AXUUkT2A@mail.gmail.com; Categorized as: Document; SHA256 hash: 63e27d0d611425d0bd5f49c74ca27a0cee7c611327c29bb876daf38f4e340fce; SHA512 hash: 4d7c21bec0351eab0dbe79a0977f173da27323cc9ce6337afc215f8484a7da29b42abe0b73b63c33ee09f7331a83245b29870f07038a0d4c4e91531496b6820e; Storage location: Root; Evidence ID: 100028; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100029,250509 - Re_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St - ME2PR01MB547482C01171513F28E41756A48AA@ME2PR01MB5474.ausprd01.prod.outlook.com.pdf,2025-05-09,Re_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St,ME2PR01MB547482C01171513F28E41756A48AA@ME2PR01MB5474.ausprd01.prod.outlook.com,ME2PR01MB5474.ausprd01.prod.outlook.com,ME2PR01MB547482C01171513F28E41756A48AA@ME2PR01MB5474.ausprd01.prod.outlook.com,0,40bb92eb86d7e14a70bc0f0c99bbd535c7031aa5931047d19f5df946cadd3826,2c1ea703152b70034f54cbb19fb2cbee9583f18462b7becb54be994aa854586cb937baf40079a6b90ab5397c1470b712947ef3d179be8d45b2e122582304796e,Document,,Root,200029,5029,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250509 - Re_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St - ME2PR01MB547482C01171513F28E41756A48AA@ME2PR01MB5474.ausprd01.prod.outlook.com.pdf'; Document date: 2025-05-09; Subject: Re_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St; Categorized as: Document; Email Message ID: ME2PR01MB547482C01171513F28E41756A48AA@ME2PR01MB5474.ausprd01.prod.outlook.com; Email address: ME2PR01MB547482C01171513F28E41756A48AA@ME2PR01MB5474.ausprd01.prod.outlook.com; Email domain: ME2PR01MB5474.ausprd01.prod.outlook.com; SHA256 hash: 40bb92eb86d7e14a70bc0f0c99bbd535c7031aa5931047d19f5df946cadd3826; SHA512 hash: 2c1ea703152b70034f54cbb19fb2cbee9583f18462b7becb54be994aa854586cb937baf40079a6b90ab5397c1470b712947ef3d179be8d45b2e122582304796e; Storage location: Root; Evidence ID: 100029; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100030,250510 - Re_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St - CAAV=8vuhGmwAEejKPfd4XsXPsjgNtpUjCYgSpZeXBA6RLK9z5g@mail.gmail.com.pdf,2025-05-10,Re_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St,CAAV=8vuhGmwAEejKPfd4XsXPsjgNtpUjCYgSpZeXBA6RLK9z5g@mail.gmail.com,mail.gmail.com,CAAV=8vuhGmwAEejKPfd4XsXPsjgNtpUjCYgSpZeXBA6RLK9z5g@mail.gmail.com,0,646ddba3ae6bfe59a7b1640f487a280861519a36126a50d84b7c5a191f1ca917,dd577edadde30428311c7422a5e04ca11867ff22188fd1d09de84236b8ab912db50f8522c1543d575bc47fdd37f586c82cadc6b081a099027cc0573690bf6add,Document,,Root,200030,5030,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250510 - Re_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St - CAAV=8vuhGmwAEejKPfd4XsXPsjgNtpUjCYgSpZeXBA6RLK9z5g@mail.gmail.com.pdf'; Document date: 2025-05-10; Subject: Re_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St; Categorized as: Document; Email Message ID: CAAV=8vuhGmwAEejKPfd4XsXPsjgNtpUjCYgSpZeXBA6RLK9z5g@mail.gmail.com; Email address: CAAV=8vuhGmwAEejKPfd4XsXPsjgNtpUjCYgSpZeXBA6RLK9z5g@mail.gmail.com; Email domain: mail.gmail.com; SHA256 hash: 646ddba3ae6bfe59a7b1640f487a280861519a36126a50d84b7c5a191f1ca917; SHA512 hash: dd577edadde30428311c7422a5e04ca11867ff22188fd1d09de84236b8ab912db50f8522c1543d575bc47fdd37f586c82cadc6b081a099027cc0573690bf6add; Storage location: Root; Evidence ID: 100030; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100031,250512 - Re_ FW_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St - bR3e2vDHSdSyfb3oGAQMaQ@geopod-ismtpd-canary-0.pdf,2025-05-12,Re_ FW_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St,bR3e2vDHSdSyfb3oGAQMaQ@geopod-ismtpd-canary-0,geopod-ismtpd-canary-0,bR3e2vDHSdSyfb3oGAQMaQ@geopod-ismtpd-canary-0,0,21b9cdf4c5982dc137103f9c11ea62c40af5d3cb637f834b2b6f12ba7121bd5e,e119e98bb28019b18ad061c6a71ad9d67441461c85665a62bad37c58bc07e5be7190a02b389316dfbddabfaebf2d6b9cd25fd3d7e600612b638a89591ab5c224,Document,,Root,200031,5031,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250512 - Re_ FW_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St - bR3e2vDHSdSyfb3oGAQMaQ@geopod-ismtpd-canary-0.pdf'; Document date: 2025-05-12; Subject: Re_ FW_ Follow-up on Wall and Carpet Damage  1803_243 Franklin St; Categorized as: Document; Email Message ID: bR3e2vDHSdSyfb3oGAQMaQ@geopod-ismtpd-canary-0; Email address: bR3e2vDHSdSyfb3oGAQMaQ@geopod-ismtpd-canary-0; Email domain: geopod-ismtpd-canary-0; SHA256 hash: 21b9cdf4c5982dc137103f9c11ea62c40af5d3cb637f834b2b6f12ba7121bd5e; SHA512 hash: e119e98bb28019b18ad061c6a71ad9d67441461c85665a62bad37c58bc07e5be7190a02b389316dfbddabfaebf2d6b9cd25fd3d7e600612b638a89591ab5c224; Storage location: Root; Evidence ID: 100031; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
